,Cluster,first_name,last_name,email,gender,University,Age,Class_Graduation_Year,Lease_Term,Major,Sports,Gaming,Coding,Outdoors,Movies,Art,Anime,Foodie,Music,Travel,Interest_1,Interest_2,Interest_3
862,2,Mallorie,Tournie,mtournieny@phpbb.com,Non-binary,HU,50,2025,6,Nursing,1,0,0,0,0,1,0,0,1,0,Sports,Art,Music
863,2,Phip,Hoy,phoynz@telegraph.co.uk,Agender,MIT,34,2022,12,Business,0,0,1,0,0,1,1,0,0,0,Anime,Coding,Art
864,5,Valaria,Fader,vfadero0@usatoday.com,Female,UIUC,25,2026,6,Other,1,0,0,0,0,0,1,1,0,0,Sports,Foodie,Anime
865,1,Rad,Skedgell,rskedgello1@google.es,Male,UCLA,28,2025,12,Nursing,1,0,1,0,0,0,1,0,0,0,Coding,Sports,Anime
866,0,Cassy,Legges,cleggeso2@deviantart.com,Female,SU,41,2026,12,Engineering,0,0,0,0,1,0,0,1,0,1,Movies,Foodie,Travel
867,7,Rafi,Crockett,rcrocketto3@vistaprint.com,Male,HU,49,2023,6,Computer Science,0,1,0,0,0,0,1,0,0,1,Anime,Gaming,Travel
868,1,Seline,Chsteney,schsteneyo4@ucsd.edu,Genderfluid,UPenn,28,2023,12,Computer Science,1,0,0,0,1,0,0,1,0,0,Foodie,Sports,Movies
869,0,Zara,Dumbarton,zdumbartono5@cpanel.net,Female,UPenn,28,2024,6,Engineering,0,1,0,1,0,0,0,1,0,0,Foodie,Outdoors,Gaming
870,7,Ewan,Karpf,ekarpfo6@wikipedia.org,Male,UWM,21,2022,6,Engineering,0,1,0,1,0,0,1,0,0,0,Outdoors,Anime,Gaming
871,7,Binni,Giral,bgiralo7@businessinsider.com,Female,UW,37,2026,12,General Studies,1,1,0,0,0,0,0,0,0,1,Gaming,Travel,Sports
872,4,Saudra,Mote,smoteo8@globo.com,Female,UW,50,2025,12,Nursing,0,0,1,0,0,0,0,1,1,0,Coding,Foodie,Music
873,0,Neil,De Brett,ndebretto9@mapquest.com,Male,CU,34,2025,6,Nursing,0,0,0,0,0,0,1,1,0,1,Foodie,Travel,Anime
874,3,Ellswerth,Tolhurst,etolhurstoa@reuters.com,Male,UTA,29,2023,6,Liberal Arts,0,0,0,0,1,1,0,0,0,1,Art,Movies,Travel
875,0,Lorettalorna,Cliffe,lcliffeob@acquirethisname.com,Female,UPenn,30,2024,12,Engineering,0,1,0,1,0,0,0,0,0,1,Outdoors,Gaming,Travel
876,8,Tisha,Caroll,tcarolloc@sfgate.com,Female,JHU,44,2024,12,Nursing,1,1,1,0,0,0,0,0,0,0,Gaming,Sports,Coding
877,1,Branden,Dunlap,bdunlapod@newyorker.com,Genderfluid,CIT,26,2022,6,Engineering,0,0,1,0,1,1,0,0,0,0,Coding,Movies,Art
878,8,Zelda,Dyson,zdysonoe@jigsy.com,Female,UCB,33,2024,12,Computer Science,0,1,1,0,0,1,0,0,0,0,Gaming,Coding,Art
879,0,Ulrica,Troucher,utroucherof@arizona.edu,Female,SU,20,2022,12,Computer Science,0,0,0,0,0,1,0,1,0,1,Art,Travel,Foodie
880,2,Reilly,Berriman,rberrimanog@a8.net,Male,PU,26,2026,6,Computer Science,0,0,0,0,0,1,1,0,0,1,Anime,Travel,Art
881,8,Curry,Boraston,cborastonoh@microsoft.com,Male,UW,39,2026,6,Accounting,0,1,1,1,0,0,0,0,0,0,Coding,Gaming,Outdoors
882,2,Gannie,Carthew,gcarthewoi@telegraph.co.uk,Male,GT,50,2024,6,Computer Science,0,1,0,0,0,0,1,0,1,0,Anime,Gaming,Music
883,0,Brigitte,Drescher,bdrescheroj@berkeley.edu,Female,UIUC,46,2023,6,Accounting,0,0,0,1,0,1,0,1,0,0,Art,Outdoors,Foodie
884,0,Beverlee,Peppin,bpeppinok@ebay.com,Female,CIT,20,2022,6,Engineering,0,0,0,0,0,0,1,1,0,1,Anime,Foodie,Travel
885,1,Chelsy,Dewhurst,cdewhurstol@hao123.com,Female,PU,39,2023,6,Business,0,0,1,0,1,0,0,0,0,1,Travel,Movies,Coding
886,2,Hilliard,Peschka,hpeschkaom@geocities.com,Genderfluid,SU,34,2024,12,Nursing,0,0,0,0,1,0,1,0,1,0,Movies,Music,Anime
887,0,Massimo,Zisneros,mzisneroson@geocities.com,Male,UIUC,44,2022,6,Engineering,0,0,0,1,0,1,0,1,0,0,Foodie,Outdoors,Art
888,0,Marianne,Cleobury,mcleoburyoo@comcast.net,Female,UMCP,21,2025,6,Computer Science,0,0,0,1,0,0,1,1,0,0,Anime,Outdoors,Foodie
889,8,Christi,Fenck,cfenckop@360.cn,Female,UTA,29,2025,12,Engineering,0,1,1,0,0,0,1,0,0,0,Anime,Coding,Gaming
890,0,Joellyn,Ghidelli,jghidellioq@yahoo.co.jp,Female,UMAA,30,2022,12,Computer Science,0,0,1,1,0,0,0,1,0,0,Foodie,Outdoors,Coding
891,2,Sharline,Springell,sspringellor@mtv.com,Female,UCLA,43,2022,12,Nursing,0,0,0,1,0,0,1,0,1,0,Anime,Music,Outdoors
892,0,Cayla,Duffield,cduffieldos@wordpress.com,Female,UCLA,30,2026,12,Computer Science,0,0,0,1,0,1,0,0,0,1,Travel,Outdoors,Art
893,4,Toby,Mills,tmillsot@yandex.ru,Female,HU,29,2022,6,Liberal Arts,0,0,0,0,1,0,0,1,1,0,Music,Foodie,Movies
894,5,Sisile,Haymes,shaymesou@bluehost.com,Female,UCB,28,2022,12,Computer Science,0,0,1,0,0,1,0,1,0,0,Foodie,Art,Coding
895,7,Amby,Matashkin,amatashkinov@psu.edu,Male,UW,39,2022,6,Nursing,0,1,0,0,1,0,0,0,0,1,Movies,Travel,Gaming
896,4,Quill,O'Hear,qohearow@google.com.au,Male,HU,49,2024,6,Business,0,0,0,0,1,0,1,1,0,0,Foodie,Anime,Movies
897,2,Humfried,Danbi,hdanbiox@nationalgeographic.com,Male,UW,20,2026,12,Biology,0,0,1,0,0,1,1,0,0,0,Art,Coding,Anime
898,8,Paddie,Poulsum,ppoulsumoy@dagondesign.com,Male,UPenn,45,2023,6,Accounting,0,0,1,0,0,0,0,0,1,1,Coding,Travel,Music
899,8,Quintilla,Riccioppo,qriccioppooz@mashable.com,Female,SU,41,2023,6,Liberal Arts,0,1,1,0,0,1,0,0,0,0,Coding,Art,Gaming
900,0,Ruthanne,Jiroudek,rjiroudekp0@about.me,Female,UIUC,42,2023,12,Engineering,0,0,1,1,0,0,0,0,0,1,Travel,Coding,Outdoors
901,7,Tiphani,Haskayne,thaskaynep1@parallels.com,Female,HU,24,2025,6,Business,0,1,0,0,0,0,1,1,0,0,Anime,Gaming,Foodie
902,7,Vicki,O'Crowley,vocrowleyp2@fc2.com,Female,UMAA,29,2024,12,Nursing,0,1,0,0,1,0,0,0,0,1,Travel,Gaming,Movies
903,1,Shari,Aleevy,saleevyp3@unblog.fr,Female,UMCP,43,2024,12,Engineering,0,0,1,0,1,0,1,0,0,0,Coding,Anime,Movies
904,5,Brod,Fearfull,bfearfullp4@4shared.com,Male,CU,45,2023,12,Engineering,1,0,0,0,0,0,1,1,0,0,Foodie,Sports,Anime
905,1,Henka,Durn,hdurnp5@bloglines.com,Female,UTA,41,2023,12,Business,1,1,0,0,1,0,0,0,0,0,Gaming,Movies,Sports
906,4,Jen,Egiloff,jegiloffp6@unicef.org,Non-binary,UCLA,24,2022,12,Business,0,0,0,0,1,0,0,0,1,1,Music,Travel,Movies
907,5,Charlot,Shadwick,cshadwickp7@sohu.com,Female,CIT,26,2024,12,Engineering,1,0,0,0,0,1,0,1,0,0,Art,Foodie,Sports
908,8,Byrann,Gavrieli,bgavrielip8@cbslocal.com,Male,UCSA,46,2023,12,Business,0,0,1,1,0,0,1,0,0,0,Outdoors,Anime,Coding
909,1,Goober,Christophers,gchristophersp9@cdbaby.com,Male,GT,31,2026,6,Liberal Arts,0,0,1,0,1,0,0,0,1,0,Music,Coding,Movies
910,0,Granny,Megany,gmeganypa@indiatimes.com,Male,SU,32,2024,12,Computer Science,0,0,0,1,0,0,0,1,0,1,Travel,Foodie,Outdoors
911,2,Dominique,Paler,dpalerpb@discovery.com,Male,JHU,34,2022,12,Business,0,0,0,0,1,1,1,0,0,0,Anime,Movies,Art
912,6,Waylen,Devonald,wdevonaldpc@gmpg.org,Male,JHU,20,2026,6,Biology,1,0,0,1,0,0,0,0,1,0,Music,Sports,Outdoors
913,0,Lion,Edmands,ledmandspd@tinypic.com,Genderfluid,SU,26,2024,12,Biology,0,0,0,1,0,1,0,0,0,1,Art,Travel,Outdoors
914,0,Robers,Mawtus,rmawtuspe@adobe.com,Male,UTA,45,2023,6,Biology,0,0,0,1,1,0,0,0,0,1,Movies,Outdoors,Travel
915,7,Valle,Wingeat,vwingeatpf@quantcast.com,Male,CIT,22,2024,12,Nursing,1,1,0,0,0,0,1,0,0,0,Sports,Gaming,Anime
916,8,Goddard,Walbridge,gwalbridgepg@hud.gov,Male,HU,40,2025,12,Biology,0,0,1,0,0,0,0,0,1,1,Travel,Music,Coding
917,2,Melisent,Elcock,melcockph@timesonline.co.uk,Bigender,CU,27,2022,6,Engineering,1,0,0,0,0,1,0,0,1,0,Music,Sports,Art
918,0,Barbette,Jacson,bjacsonpi@tamu.edu,Female,HU,28,2025,6,Other,0,0,1,1,0,0,0,0,0,1,Coding,Outdoors,Travel
919,2,Mitzi,Drake,mdrakepj@narod.ru,Female,UMCP,36,2023,12,Liberal Arts,0,0,0,0,0,1,1,1,0,0,Foodie,Art,Anime
920,0,Wilhelmina,Gowland,wgowlandpk@ehow.com,Female,UTA,41,2023,6,Nursing,0,0,0,1,0,0,0,0,1,1,Music,Travel,Outdoors
921,4,Ker,Harse,kharsepl@nsw.gov.au,Male,JHU,40,2025,12,Liberal Arts,0,1,0,0,1,0,0,1,0,0,Gaming,Movies,Foodie
922,0,Denise,Dillingham,ddillinghampm@studiopress.com,Female,HU,21,2025,12,Biology,0,0,0,1,0,0,1,0,0,1,Outdoors,Anime,Travel
923,3,Casey,Higounet,chigounetpn@dion.ne.jp,Male,UPenn,20,2024,12,Biology,0,0,0,0,1,1,0,0,0,1,Art,Travel,Movies
924,8,Florette,Smidmoor,fsmidmoorpo@multiply.com,Female,UCB,20,2023,6,Nursing,0,1,1,0,0,0,0,0,1,0,Gaming,Music,Coding
925,3,Bridie,Phlippsen,bphlippsenpp@parallels.com,Female,UPenn,37,2025,12,Computer Science,0,0,0,1,1,0,1,0,0,0,Outdoors,Movies,Anime
926,6,Dyane,Liddall,dliddallpq@feedburner.com,Female,UMCP,30,2025,12,General Studies,1,0,0,1,0,0,1,0,0,0,Outdoors,Anime,Sports
927,1,Marcela,Breawood,mbreawoodpr@domainmarket.com,Female,UIUC,19,2026,6,Nursing,1,1,0,0,1,0,0,0,0,0,Sports,Movies,Gaming
928,5,Klarika,Devo,kdevops@narod.ru,Agender,GT,43,2022,6,Nursing,1,0,0,0,0,0,1,1,0,0,Foodie,Sports,Anime
929,2,Hilton,Ault,haultpt@tripadvisor.com,Male,UW,47,2023,12,Nursing,0,0,0,0,1,1,1,0,0,0,Art,Anime,Movies
930,2,Benny,Spellard,bspellardpu@goo.gl,Female,CMU,26,2026,12,Business,0,1,0,0,0,0,1,0,1,0,Gaming,Anime,Music
931,7,Trace,Abels,tabelspv@zimbio.com,Non-binary,UWM,27,2023,6,Engineering,0,1,0,0,0,0,1,1,0,0,Gaming,Anime,Foodie
932,0,Sutton,Fellos,sfellospw@theguardian.com,Male,UW,24,2023,12,Biology,0,1,0,1,0,0,0,1,0,0,Foodie,Gaming,Outdoors
933,8,Lottie,Spaice,lspaicepx@cafepress.com,Female,UCSA,43,2022,6,Accounting,0,0,1,0,0,0,1,1,0,0,Anime,Coding,Foodie
934,7,Esme,Geroldi,egeroldipy@spiegel.de,Male,UPenn,37,2023,6,Biology,0,1,0,0,1,0,0,0,0,1,Movies,Gaming,Travel
935,0,Onida,Gilbey,ogilbeypz@mashable.com,Genderqueer,PU,40,2024,12,Nursing,1,0,0,1,0,0,0,0,0,1,Sports,Outdoors,Travel
936,0,Fan,Le Ball,fleballq0@drupal.org,Female,CU,48,2022,6,Business,0,0,0,1,0,1,0,0,0,1,Art,Travel,Outdoors
937,2,Timofei,Craythorne,tcraythorneq1@dyndns.org,Male,CU,18,2023,12,Engineering,0,0,0,0,0,1,0,1,1,0,Foodie,Music,Art
938,2,Rocky,Itzakson,ritzaksonq2@apache.org,Male,CMU,22,2026,6,Engineering,1,0,0,0,0,0,1,0,1,0,Sports,Music,Anime
939,2,Aubree,Ugolotti,augolottiq3@jugem.jp,Female,CIT,39,2025,6,Biology,0,0,0,1,0,1,0,0,1,0,Music,Art,Outdoors
940,7,Merrilee,Anderl,manderlq4@artisteer.com,Female,UCB,42,2024,6,Liberal Arts,1,1,0,0,0,0,1,0,0,0,Sports,Anime,Gaming
941,6,Matteo,Drabble,mdrabbleq5@yahoo.co.jp,Male,JHU,32,2022,12,General Studies,0,0,1,1,0,0,0,0,1,0,Coding,Music,Outdoors
942,8,Livvy,Allam,lallamq6@auda.org.au,Female,JHU,27,2022,12,Liberal Arts,0,0,1,1,0,0,1,0,0,0,Coding,Anime,Outdoors
943,0,Barde,Bareford,bbarefordq7@sogou.com,Male,GT,24,2023,12,Computer Science,0,0,0,1,0,0,0,0,1,1,Outdoors,Travel,Music
944,7,Aubrie,Semiras,asemirasq8@psu.edu,Female,PU,44,2024,12,Nursing,0,0,1,0,0,0,1,0,0,1,Coding,Travel,Anime
945,0,Marnia,Munnion,mmunnionq9@patch.com,Female,UCSA,25,2023,12,Biology,0,0,0,0,0,0,0,1,1,1,Foodie,Travel,Music
946,1,Roby,Blindmann,rblindmannqa@smugmug.com,Female,CMU,30,2022,12,Computer Science,1,0,0,0,1,0,0,0,1,0,Music,Movies,Sports
947,2,Rufe,Ciobotaro,rciobotaroqb@macromedia.com,Male,CU,25,2023,6,Other,0,0,0,0,0,1,0,0,1,1,Art,Travel,Music
948,4,Petunia,Guilbert,pguilbertqc@google.es,Female,HU,45,2026,6,Liberal Arts,0,1,0,0,1,0,0,1,0,0,Movies,Foodie,Gaming
949,6,Thedrick,Steger,tstegerqd@opensource.org,Male,PU,44,2023,6,Nursing,1,0,0,1,0,0,0,0,1,0,Sports,Music,Outdoors
950,4,Leroi,Ings,lingsqe@reuters.com,Male,JHU,26,2025,12,Accounting,0,0,0,0,1,0,0,1,1,0,Music,Foodie,Movies
951,6,Maxy,Swiffan,mswiffanqf@ucoz.com,Male,CIT,33,2024,6,Biology,0,0,1,1,0,0,0,0,1,0,Outdoors,Coding,Music
952,1,Daniella,Trott,dtrottqg@google.cn,Female,UMCP,28,2024,6,Business,1,0,1,0,1,0,0,0,0,0,Movies,Coding,Sports
953,3,Wes,Fonteyne,wfonteyneqh@businesswire.com,Male,CIT,31,2024,12,Accounting,0,1,0,1,1,0,0,0,0,0,Movies,Outdoors,Gaming
954,1,Alexis,Filasov,afilasovqi@skype.com,Male,CMU,43,2025,6,Engineering,0,0,1,0,1,1,0,0,0,0,Art,Coding,Movies
955,0,Germain,Francescotti,gfrancescottiqj@biblegateway.com,Female,UMCP,23,2023,12,Biology,0,0,0,1,0,1,0,0,0,1,Outdoors,Travel,Art
956,4,Stephenie,Barhams,sbarhamsqk@cbslocal.com,Female,CMU,38,2022,12,Engineering,0,1,0,0,1,0,0,0,1,0,Gaming,Movies,Music
957,8,Otto,Mateev,omateevql@blinklist.com,Male,PU,43,2025,6,Engineering,1,1,1,0,0,0,0,0,0,0,Gaming,Sports,Coding
958,2,Kacey,Test,ktestqm@mozilla.org,Female,UWM,24,2022,12,General Studies,0,1,0,0,0,0,1,0,1,0,Gaming,Anime,Music
959,1,Thorsten,Gouldeby,tgouldebyqn@nih.gov,Male,PU,36,2024,6,Engineering,1,0,1,0,0,0,0,0,1,0,Music,Coding,Sports
960,7,Melamie,Yurygyn,myurygynqo@java.com,Genderqueer,UTA,31,2024,6,Other,0,0,0,0,1,0,1,0,0,1,Anime,Movies,Travel
961,0,Joanne,Soigne,jsoigneqp@mayoclinic.com,Female,UW,20,2024,6,Nursing,0,0,0,1,0,0,0,0,1,1,Music,Travel,Outdoors
962,5,Clarice,Racher,cracherqq@google.com,Female,CMU,48,2026,12,Engineering,0,1,0,0,0,1,0,1,0,0,Art,Gaming,Foodie
963,6,Doria,McVitty,dmcvittyqr@webnode.com,Female,UIUC,33,2022,6,Business,1,0,0,0,0,0,0,0,1,1,Sports,Music,Travel
964,1,Margette,Gilley,mgilleyqs@addtoany.com,Female,UPenn,23,2022,12,Accounting,0,0,1,0,1,0,0,1,0,0,Foodie,Coding,Movies
965,1,Ludwig,Peterffy,lpeterffyqt@posterous.com,Male,MIT,32,2024,6,Liberal Arts,0,0,1,0,1,0,0,0,1,0,Coding,Music,Movies
966,4,Korella,Dominiak,kdominiakqu@gnu.org,Female,UPenn,30,2023,6,Other,1,0,0,0,0,0,0,1,1,0,Sports,Foodie,Music
967,7,Drusi,Rubinowitz,drubinowitzqv@businessinsider.com,Female,UCLA,44,2026,12,Nursing,0,1,0,0,0,1,0,0,0,1,Art,Travel,Gaming
968,2,Alfonso,Romain,aromainqw@opensource.org,Genderqueer,UMCP,22,2025,6,Biology,0,1,0,0,0,0,1,0,1,0,Music,Gaming,Anime
969,7,Bald,Girodier,bgirodierqx@slate.com,Male,JHU,32,2024,12,General Studies,0,1,0,0,0,0,1,0,0,1,Travel,Gaming,Anime
970,2,Vladamir,Stanborough,vstanboroughqy@yellowbook.com,Male,UCSA,39,2026,12,Nursing,0,0,0,0,1,1,0,0,1,0,Movies,Art,Music
971,1,Rosanne,Fernyhough,rfernyhoughqz@hao123.com,Female,UW,28,2025,12,Biology,1,0,1,0,0,1,0,0,0,0,Sports,Art,Coding
972,0,Elianora,Looker,elookerr0@globo.com,Female,HU,43,2024,6,Biology,0,0,0,1,0,0,0,0,1,1,Outdoors,Music,Travel
973,1,Brooks,Sturdey,bsturdeyr1@technorati.com,Female,HU,39,2024,6,Computer Science,1,0,0,0,1,0,1,0,0,0,Anime,Sports,Movies
974,8,Yoshiko,Mussotti,ymussottir2@ameblo.jp,Female,UPenn,41,2022,6,Business,0,1,1,0,0,0,1,0,0,0,Anime,Gaming,Coding
975,6,Debi,Holcroft,dholcroftr3@techcrunch.com,Female,SU,45,2025,12,Biology,0,1,0,1,0,0,0,0,1,0,Music,Gaming,Outdoors
976,6,Betty,Crutch,bcrutchr4@deliciousdays.com,Female,UCLA,38,2022,12,Engineering,1,0,0,1,0,0,0,0,1,0,Music,Outdoors,Sports
977,6,Felike,Graal,fgraalr5@sina.com.cn,Male,UCB,43,2023,12,Business,1,1,0,0,0,0,0,0,1,0,Sports,Gaming,Music
978,4,Britni,Jee,bjeer6@blogspot.com,Female,UW,38,2025,12,Engineering,0,0,0,0,1,0,1,1,0,0,Movies,Anime,Foodie
979,0,Constantia,Wewell,cwewellr7@ovh.net,Female,MIT,23,2024,12,Engineering,0,0,0,1,0,0,1,1,0,0,Anime,Outdoors,Foodie
980,2,Ailene,Verna,avernar8@artisteer.com,Female,GT,22,2026,12,Business,0,0,0,1,0,1,0,0,1,0,Art,Outdoors,Music
981,8,Austen,Swedeland,aswedelandr9@hc360.com,Male,HU,37,2024,6,Nursing,0,1,1,0,0,0,1,0,0,0,Anime,Gaming,Coding
982,6,Cati,Nani,cnanira@dyndns.org,Female,UCSA,23,2022,6,Business,1,1,0,1,0,0,0,0,0,0,Sports,Outdoors,Gaming
983,2,Herrick,Bottleson,hbottlesonrb@abc.net.au,Male,UPenn,41,2024,6,Biology,0,0,0,0,1,1,0,0,1,0,Movies,Music,Art
984,1,Redford,Leneham,rlenehamrc@com.com,Genderfluid,UCSA,21,2024,12,Nursing,1,0,0,0,1,0,1,0,0,0,Movies,Anime,Sports
985,1,Ina,Gunter,igunterrd@xing.com,Female,MIT,32,2025,6,Nursing,1,0,1,0,0,0,0,0,1,0,Coding,Sports,Music
986,0,Krissy,Ploughwright,kploughwrightre@ihg.com,Female,UCB,45,2024,12,Nursing,0,0,0,1,0,0,0,1,0,1,Outdoors,Foodie,Travel
987,2,Sile,Mushart,smushartrf@alexa.com,Female,UCLA,29,2024,12,General Studies,0,0,0,0,0,1,1,1,0,0,Art,Anime,Foodie
988,8,Buddy,Fosdick,bfosdickrg@gravatar.com,Male,GT,49,2026,12,Liberal Arts,0,0,1,0,0,0,1,1,0,0,Coding,Anime,Foodie
989,2,Linus,Speck,lspeckrh@tuttocitta.it,Polygender,GT,24,2023,12,Biology,0,0,0,1,0,1,0,0,1,0,Art,Outdoors,Music
990,3,Amii,Creigan,acreiganri@answers.com,Female,UMCP,29,2024,12,Nursing,0,0,0,0,1,1,0,1,0,0,Movies,Foodie,Art
991,8,Roland,Yarnton,ryarntonrj@oakley.com,Male,CIT,25,2023,6,Liberal Arts,0,1,1,1,0,0,0,0,0,0,Outdoors,Gaming,Coding
992,3,Leanor,Keaveney,lkeaveneyrk@tiny.cc,Female,UWM,34,2024,6,Engineering,0,1,0,0,1,1,0,0,0,0,Art,Movies,Gaming
993,0,Bili,Moff,bmoffrl@uiuc.edu,Female,UW,28,2025,12,Engineering,0,0,0,0,1,0,0,1,0,1,Foodie,Movies,Travel
994,1,Jordain,Farenden,jfarendenrm@posterous.com,Female,UW,21,2022,12,Computer Science,1,1,0,0,1,0,0,0,0,0,Sports,Movies,Gaming
995,5,Allyn,Yerson,ayersonrn@sbwire.com,Genderqueer,UPenn,40,2025,6,Computer Science,1,0,0,0,0,0,1,1,0,0,Foodie,Sports,Anime
996,8,Susanna,Corsan,scorsanro@berkeley.edu,Female,PU,21,2025,12,Business,0,1,1,1,0,0,0,0,0,0,Outdoors,Gaming,Coding
997,4,Lind,Gladtbach,lgladtbachrp@merriam-webster.com,Bigender,UIUC,50,2022,6,Other,0,1,0,0,1,0,0,1,0,0,Movies,Foodie,Gaming
998,2,Theo,Risdale,trisdalerq@washingtonpost.com,Male,CIT,22,2025,12,Business,0,0,1,0,0,1,1,0,0,0,Coding,Anime,Art
999,0,Sergent,Ingledow,singledowrr@csmonitor.com,Male,UW,33,2024,12,Nursing,1,0,0,0,0,0,0,1,0,1,Travel,Sports,Foodie
